Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
8482,Ball Bearings,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,0.7815328115440234,0.45164838384444034,-0.0036566827338294283,1.15185506115627,1.4114982563135112,0.2986863630454667,-0.7123977151567001,-0.31171709960458127
8483,Transmissions,"Machinery, mechanical appliances, & parts",Machines,1.0,1997898273.817025,1.200000000000001,0.44191547960343364,0.003157030476854713,1.3827793488623645,0.4766152670922516,0.2571582126713098,-0.08882177132721648,0.851938451366812
8484,Gaskets,"Machinery, mechanical appliances, & parts",Machines,0.0,0.0,0.6004615763076881,0.4574147159655371,-0.004369009720516871,1.3762380619628143,1.0822553626274192,0.2920550585261481,-0.9260595285942844,0.04244040741000221
8485,Boat Propellers,"Machinery, mechanical appliances, & parts",Machines,1.0,395800384.6768308,1.2000000000000002,0.448413887948089,0.003179983777195761,1.3928328944117434,0.288358382448914,0.2520139191346403,-0.40580420033662573,1.1634441174214856
8501,Electric Motors,Electrical machinery and electronics,Machines,1.0,1158955658.0207896,1.2,0.4137138658448115,0.002161073185319827,0.9465500551700843,0.9866984236211016,0.2716709073027155,0.8054252546138951,0.08469983293319072
8502,Electric Generating Sets,Electrical machinery and electronics,Machines,0.0,0.0,0.3896548569987212,0.40477847542898066,0.0,0.22344473942506377,0.5585996559916828,0.24808953408680234,-0.6476179879762075,0.7598758252268749
8503,Electric Motor Parts,Electrical machinery and electronics,Machines,1.0,674823184.5972986,1.2,0.381961596937636,0.0017917541068784106,0.7847882988127439,0.48428566612744356,0.2661376612419365,0.46447624691244205,0.810311879635939
8504,Electrical Transformers,Electrical machinery and electronics,Machines,1.0,0.0,0.8643165631093287,0.4176721495858602,-0.002373317016898241,0.7475948603229459,1.5323757937872948,0.3108833582709419,-0.31940835525434874,-0.4624763370827709
8505,Electromagnets,Electrical machinery and electronics,Machines,1.0,221146271.53001022,1.2,0.4834229083086214,0.002199327713064304,0.9633055383221651,0.8714288454713912,0.27954477942868694,1.2905995733826066,0.21645036049122157
8506,Batteries,Electrical machinery and electronics,Machines,1.0,198238924.67927375,1.2,0.44860497628759377,0.0015623963660981455,0.6843296083509878,0.7727508087533044,0.28883580095416944,1.8630961757115718,0.32361984240746877
8507,Electric Batteries,Electrical machinery and electronics,Machines,1.0,3130907479.3342357,1.2000000000000002,0.4511062408078364,0.0023329346001239003,1.0218253548542684,0.3154278828028902,0.28123233395215186,1.39458375082518,1.0189630831752683
8508,Vacuum Cleaners,Electrical machinery and electronics,Machines,1.0,884635613.1496308,1.2000000000000002,0.4747600788317062,0.002695924247789555,1.1808148205318252,0.2062464444896044,0.2702341906539928,0.7168972711572554,1.2330790601857586
8509,Other Domestic Electric Housewares,Electrical machinery and electronics,Machines,1.0,1239920054.7942348,1.2000000000000006,0.43094098687619664,0.002256432758952962,0.9883175484213974,0.192687560270463,0.27138183074134825,0.7876128592016388,1.2515060648420882
8510,Hair Trimmers,Electrical machinery and electronics,Machines,1.0,190583721.08539006,1.2000000000000006,0.4427290562323525,0.0016860218536517476,0.7384775718994655,0.31320993087086657,0.26196294564144257,0.20723752559235753,1.0886028233856173
8511,Electrical Ignitions,Electrical machinery and electronics,Machines,1.0,0.0,1.037542832117041,0.4066752055242787,-0.0006630803152747884,0.743782041450915,1.9058765356448037,0.29989670331812446,-0.6734003358659101,-0.821723759431102
8512,Electrical Lighting and Signalling Equipment,Electrical machinery and electronics,Machines,1.0,0.0,0.8144972487703865,0.4182634467580791,-0.0028243134307087627,0.8896587306732602,1.4374201006355887,0.3107310215858134,-0.3243166703984958,-0.3645558247448406
8513,Portable Lighting,Electrical machinery and electronics,Machines,0.0,0.0,0.12255426745252004,0.42797527201260654,0.0,0.5726370292025258,0.10773536539934786,0.2544469308498022,-0.25588624604747895,1.4577890058783658
8514,Electric Furnaces,Electrical machinery and electronics,Machines,1.0,188781055.29748863,1.200000000000001,0.46001327578502565,0.0029505564365623575,1.2923437192143126,0.41894930542259434,0.2535134289529317,-0.3134070108805186,0.9522994108665634
8515,Electric Soldering Equipment,Electrical machinery and electronics,Machines,1.0,426763030.0699474,1.2,0.5175747162016338,0.004593469107602125,2.011939469129731,0.3986866965529984,0.25189557497077836,-0.4130963620790764,0.9892134110178907
8516,Electric Heaters,Electrical machinery and electronics,Machines,1.0,0.0,0.7438298107238159,0.38219262255958353,-0.001543361739744553,0.4861589480195342,1.2954616005464032,0.31312136569953103,-0.24729935704953124,-0.22361605433250942
8517,Telephones,Electrical machinery and electronics,Machines,1.0,2647048737.993092,1.2,0.4643696569428704,0.0018548375144624523,0.8124188313345542,0.7810662058596325,0.30067596182635153,2.5926663152017597,0.2765207824250657
8518,Microphones and Headphones,Electrical machinery and electronics,Machines,1.0,1020216608.7198453,1.2000000000000004,0.43856046478700744,0.0018427199116030951,0.8071113212821557,0.8418401739970444,0.28089557553559036,1.3738332823478046,0.25272677036728775
8519,Sound Recording Equipment,Electrical machinery and electronics,Machines,1.0,87173208.68718924,1.2000000000000004,0.4358927687491554,0.0018514962423626972,0.8109553541548614,0.09191228568864461,0.2649220882663728,0.38957475233679806,1.446746009674135
8520,Dictation Machines,Electrical machinery and electronics,Machines,0.0,0.0,0.6496719842960714,0.4305316519765032,0.0,0.4107728749250135,0.875216959568459,0.2961938848458106,2.3164885197140572,0.16155333969819585
8521,Video Recording Equipment,Electrical machinery and electronics,Machines,1.0,0.0,1.8946783067363395,0.49436575650202574,-0.000871076939282296,0.9770933765266533,3.400487785795485,0.3431013210261211,0.7186601465739297,-2.4353907564619233
8522,Audio and Video Recording Accessories,Electrical machinery and electronics,Machines,1.0,0.0,2.3926994450210857,0.4998166522265785,-0.0006568134869018043,0.7367524942100969,4.242737591870419,0.3669339354057139,1.4865512293115515,-3.336968259794671
8523,Blank Audio Media,Electrical machinery and electronics,Machines,1.0,985499725.6064368,1.2000000000000004,0.5535022769963859,0.00386255574107452,1.6917994145906399,0.7717029926227149,0.2997313862512669,2.5344632095587762,0.29221901486708557
8524,Sound Recordings,Electrical machinery and electronics,Machines,1.0,0.0,1.55307376819878,0.463856408246516,-0.0010684237410454917,1.1984587280654184,2.878705753939478,0.31140347502365895,-0.30265010078706395,-1.8390907822776792
8525,Broadcasting Equipment,Electrical machinery and electronics,Machines,1.0,9826809127.415705,1.1999999999999995,0.4436841914904068,0.001701770288441413,0.7453753863373389,0.882676889535596,0.2717588279296946,0.810842770877539,0.22480602839649233
8526,Navigation Equipment,Electrical machinery and electronics,Machines,1.0,671791222.1285185,1.200000000000001,0.43686442097459016,0.0026038551480057283,1.1404885548265091,0.4334591035682419,0.26720014220283866,0.5299444775572006,0.8835785727187764
8527,Radio Receivers,Electrical machinery and electronics,Machines,1.0,0.0,2.1562213997275896,0.4457853695952944,-0.0004631751486627123,0.519546953341418,3.8169931203490877,0.360840136080795,1.2902079290312194,-2.893672103416784
8528,Video Displays,Electrical machinery and electronics,Machines,1.0,0.0,0.8028384926417067,0.37496086165205345,-0.0002419711604463584,0.0762209155406029,1.3293926442383195,0.33879171816418585,0.5798039743088216,-0.3131960119247741
8529,Broadcasting Accessories,Electrical machinery and electronics,Machines,1.0,0.0,0.7264690669117077,0.4805222656946526,-0.0018575250094400382,0.585120377973612,1.0551579866582426,0.3861722134690553,2.106411977141059,-0.1280271380556468
8530,Traffic Signals,Electrical machinery and electronics,Machines,1.0,100223772.56862502,1.2000000000000004,0.40292255019503836,0.002107140466767563,0.9229275244441927,0.26735640028282365,0.25527209287263547,-0.20504119600133594,1.1859053047110133
8531,Audio Alarms,Electrical machinery and electronics,Machines,1.0,0.0,0.8044573843393024,0.39310129104596575,-0.0017376818402018057,0.5473697796635688,1.4311430805010057,0.30657516603416785,-0.4582190769253615,-0.34910768739113984
8532,Electrical Capacitors,Electrical machinery and electronics,Machines,1.0,557763550.0261563,1.2000000000000004,0.5028603221007653,0.0023581625328161957,1.0328751893734938,0.8587903287576946,0.3152671858843707,3.4917521879581264,0.12809661673242445
8533,Electrical Resistors,Electrical machinery and electronics,Machines,1.0,0.0,1.0491083507570045,0.46379266354481347,-0.0008244354572763982,0.9247752848815011,1.8064512236027745,0.33424238128952705,0.4332235294285806,-0.7932074254978181
8534,Printed Circuit Boards,Electrical machinery and electronics,Machines,1.0,0.0,1.5858927614782865,0.49822395556183624,-0.0006876332988820762,0.7713233028191873,2.5743372540838134,0.3944466319290321,2.3730152145809438,-1.6986323403568309
8535,High-voltage Protection Equipment,Electrical machinery and electronics,Machines,1.0,195763398.6664214,1.1999999999999995,0.4201453994534022,0.0017571425944203772,0.7696284563561253,0.8348080085816645,0.27022659818673467,0.7164294365174748,0.2950316607273469
8536,Low-voltage Protection Equipment,Electrical machinery and electronics,Machines,1.0,0.0,0.648981042511187,0.4166504367528178,-0.0017719850886541235,0.5581753029260489,1.0972790851673735,0.31983576170867584,-0.03096032100125565,-0.033677466709471915
8537,Electrical Control Boards,Electrical machinery and electronics,Machines,1.0,0.0,1.0015301570828932,0.4062689467009867,-0.0005904521527307483,0.6623145000996856,1.7965043302245791,0.3109738976764679,-0.3164911594724494,-0.7336266032130101
8538,Electrical Power Accessories,Electrical machinery and electronics,Machines,1.0,1115158631.581522,1.2000000000000002,0.4231543719681933,0.002254159720563834,0.9873219576069593,0.5306237040277115,0.27309400014236623,0.8931137626282413,0.71847760702124
8539,Electric Filament,Electrical machinery and electronics,Machines,1.0,258074765.82359266,1.1999999999999997,0.4421089775283306,0.0019918719329758594,0.8724399066434264,0.4044306697144295,0.27048798408042374,0.732535581102684,0.9169053139461243
8540,Cathode Tubes,Electrical machinery and electronics,Machines,1.0,0.0,1.1105189361628272,0.5011481414476281,-0.0011619973299064339,1.3034209073755338,2.007925950500258,0.3110302139655377,-0.31467663860198114,-0.9501693061852365
8541,Semiconductor Devices,Electrical machinery and electronics,Machines,1.0,0.0,1.1673013499810123,0.5000186613875302,-0.0004072262049683375,0.45678861381692293,1.8099339327532638,0.3955936062659518,2.4099709321292324,-0.9213969388999985
8542,Integrated Circuits,Electrical machinery and electronics,Machines,1.0,0.0,0.8628734500171027,0.524865378734497,-0.0038043848133018686,1.1983812161900886,1.2859831901284993,0.3897284332259887,2.220994011495747,-0.3727710797839692
8543,Other Electrical Machinery,Electrical machinery and electronics,Machines,1.0,0.0,1.1033713676868941,0.5023419240613789,-0.0009375285456053379,1.0516326295704752,1.8105718253360978,0.3621225812760138,1.3315285417774008,-0.8550475123727921
8544,Insulated Wire,Electrical machinery and electronics,Machines,0.0,0.0,0.5412664590061718,0.28513425885489574,-0.0,-0.46565785775504337,0.7436135262112729,0.27733019874239867,1.15414095954708,0.399465989571689
8545,Carbon-based Electronics,Electrical machinery and electronics,Machines,0.0,0.0,0.2207162531465553,0.4170129557071553,0.0,0.7052577955585057,0.27931283896651904,0.24747775623655646,-0.6853146760836756,1.1942930981022273
8546,Electrical Insulators,Electrical machinery and electronics,Machines,1.0,54512076.56930522,1.1999999999999997,0.4144317808469972,0.002273782532364739,0.9959167491757557,0.8332263044445684,0.2708802520126836,0.7567064494841055,0.2951903998452865
8547,Metal Insulating Fittings,Electrical machinery and electronics,Machines,1.0,0.0,0.8522413923602699,0.4665301674564513,-0.003753624656218957,1.1823917667089714,1.470974350843315,0.32292924909248,0.06871239382345924,-0.42521225770471927
8548,Electrical Parts,Electrical machinery and electronics,Machines,1.0,0.0,1.4803187343050936,0.46118509048974987,-9.196640992281747e-05,0.103159394935375,2.524508161442904,0.3598431371675714,1.2580844463629024,-1.579054735829104
8601,Electric Locomotives,Railway and trams,Transportation,1.0,60960952.751242384,1.2000000000000002,0.47163466403905296,0.0023501897780136044,1.0293831227699588,0.00014250343159711687,0.24317716688760935,-0.9503095190653249,1.695266647357938
8602,Other Locomotives,Railway and trams,Transportation,0.0,0.0,0.04044876414873187,0.3894316923660383,-0.0,-0.43207902506560364,0.008490120168635974,0.23476325645327678,-1.468760060025133,1.7126617308327297
8603,Self-Propelled Rail Transport,Railway and trams,Transportation,1.0,278609155.260228,1.2000000000000006,0.49955960286567047,0.0036524487845376744,1.5997725676275014,0.006448159373252008,0.25972823557285385,0.06953857419627513,1.6197299651658996
8604,Railway Maintenance Vehicles,Railway and trams,Transportation,0.0,0.0,0.03587741431626291,0.44959190663466514,0.0,0.6234031554557818,0.011901633652573072,0.2279919191271307,-1.885998100192154,1.7330854179664845
8605,Railway Passenger Cars,Railway and trams,Transportation,0.0,0.0,0.1404900157193976,0.4206160293046163,0.0,0.5131767759230992,0.11770326253822257,0.2652967517617959,0.4126608659097911,1.4004867908177823
8606,Railway Freight Cars,Railway and trams,Transportation,0.0,0.0,0.05758401046514142,0.3563182692570766,0.0,0.09192900741447989,0.012242985257448004,0.2495878335178594,-0.5552953804783154,1.6478700959600254
8607,Locomotive Parts,Railway and trams,Transportation,1.0,611319496.8593643,1.2,0.40192684392068195,0.002126678908230275,0.9314853618048605,0.008807964807913014,0.2512451776017708,-0.45317271782739615,1.6478431193183618
8608,Railway Track Fixtures,Railway and trams,Transportation,0.0,0.0,0.09206504679220266,0.3848167836766945,0.0,0.7091156087597663,0.07116230660108255,0.24718537684820077,-0.7033305859559714,1.5498170583287756
8609,Railway Cargo Containers,Railway and trams,Transportation,1.0,0.0,0.7748571916397143,0.39503399275904516,0.0014506909878606556,-0.4569676611761065,1.321744747440491,0.3239426822140774,0.10136538961446896,-0.27389740686099007
